categoria,subcategoria,nombre,precio,url,descripcion,tienda
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-19 Caldera Transparente Suspensión S/Pb -250gr,6.81€,https://anper.net/productos/1161/esmaltes/etsp-19-caldera-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-20 Chocolate Transparente Suspensión S/Pb -250gr,6.87€,https://anper.net/productos/1162/esmaltes/etsp-20-chocolate-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-21 Café Transparente Suspensión S/Pb -250gr,7.03€,https://anper.net/productos/1163/esmaltes/etsp-21-cafe-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-22 Gris Transparente Suspensión S/Pb -250gr,6.97€,https://anper.net/productos/1164/esmaltes/etsp-22-gris-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-23 Negro Transparente Suspensión S/Pb -250gr,7.09€,https://anper.net/productos/1165/esmaltes/etsp-23-negro-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-24 Miel Transparente Suspensión S/Pb -250gr,7.27€,https://anper.net/productos/1166/esmaltes/etsp-24-miel-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-25 Coñac Transparente Suspensión S/Pb -250gr,6.55€,https://anper.net/productos/1167/esmaltes/etsp-25-conac-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-26 Verde Cobre Transparente Suspensión S/Pb -250gr,7.77€,https://anper.net/productos/1168/esmaltes/etsp-26-verde-cobre-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,ETSP-27 Verde Hierba Transparente Suspensión S/Pb -250gr,6.93€,https://anper.net/productos/1169/esmaltes/etsp-27-verde-hierba-transparente-suspension-s-pb-250gr,"ESMALTES        TRANSPARENTES      COLOREADOS   SIN   PLOMO      EN SUSPENSIÓN o EN POLVO SERIE ""ETSP""
La colección consta de 27 esmaltes coloreados totalmente exentos de plomo. Preparados en suspensión y listos para su aplicación a pincel sobre bizcocho cerámico, o suministrados en polvo para su preparación y aplicación tanto en pasta blanca como en barro rojo.
APLICACIÓN
En los productos suministrados en suspensión, el proceso de fabricación y los diferentes aditivos que componen estos esmaltes hace que tengan la debida consistencia para ser aplicados con brocha sobre superficies bizcochadas de cerámica, limpias de polvo y que no estén engrasadas por manchas de aceites, ya que esto impide su correcta aplicación, creando posibles defectos durante la cocción que estropearían el esmalte.
Para un esmaltado correcto utilizaremos una brocha plana o redonda, de pelo suave. En caso de que el material este muy viscoso se podrá añadir una pequeña cantidad de agua. Tomando una cantidad de esmalte, lo aplicaremos a la pieza, cubriendo el máximo de superficie posible, dando las pasadas necesarias para dejar igualada la capa de esmalte antes de que se seque. Cuando esté seca la primera capa, se aplica la segunda de la misma manera que la primera. El resultado final de la pieza variará dependiendo de la capa que se aplique de cada producto.
Para los productos suministrados en polvo, se debe ajustar la densidad y viscosidad atendiendo al sistema de aplicación (baño, inmersión, pistola, pincel) y porosidad de la pieza. Se recomienda realizar un primer ensayo con una relación agua/polvo de 1:1 y en caso necesario añadir aditivos para ajustar.
Son miscibles entre sí y su temperatura de cocción varia de 980ºC - 1080ºC. No obstante, se pueden utilizar a temperaturas superiores obteniendo los mismos o incluso otros acabados, dependiendo de la pasta utilizada. En la tabla adjunta se indican la aptitud o no de las referencias y los resultados obtenidos a temperaturas de 1150º y 1260ºC.",Anper
Esmaltes,Prodesco -ETSP -transparentes en suspensión,LEME60192 Transparente Pure Brillance Duncan 250ml,10.51€,https://anper.net/productos/884/esmaltes/leme60192-transparente-pure-brillance-duncan-250ml,"Cubierta transparente universal. Para aplicar a pincel.
  MODO DE USO:
- Mezclar bien
- Aplicar dos capas dejando secar entre ellas
- Cocer a 980-1000º C
- Limpiar pinceles con agua.
  NO TÓXICO
  APTO PARA PIEZAS QUE CONTENGAN ALIMENTOS",Anper
Herramientas,3er fuego,"UT841020 Goma Calca Plano 6,1x3,2",9.40€,https://anper.net/productos/841/herramientas/ut841020-goma-calca-plano-6-1x3-2,,Anper
Herramientas,3er fuego,"UT841021 Goma Calca Plano 8,5x3,5cm",14.45€,https://anper.net/productos/842/herramientas/ut841021-goma-calca-plano-8-5x3-5cm,,Anper
Herramientas,Bruñidores,UT840133 BRUÑIDOR PUNTA DE AGATA GRANDE 19cm,7.33€,https://anper.net/productos/607/herramientas/ut840133-brunidor-punta-de-agata-grande-19cm,,Anper
Herramientas,Bruñidores,UT840134 BRUÑIDOR PUNTA DE AGATA MEDIANA 19cm,7.33€,https://anper.net/productos/608/herramientas/ut840134-brunidor-punta-de-agata-mediana-19cm,,Anper
Herramientas,Bruñidores,UT840135 BRUÑIDOR PUNTA DE AGATA ESTRECHA 19cm,9.78€,https://anper.net/productos/609/herramientas/ut840135-brunidor-punta-de-agata-estrecha-19cm,,Anper
Herramientas,Compás / Tenazas,UT840026 Compás madera 30cm,3.76€,https://anper.net/productos/153/herramientas/ut840026-compas-madera-30cm,,Anper
Herramientas,Compás / Tenazas,UT840073 TENAZA RAKU 80cm. MUY LIGERAS,25.41€,https://anper.net/productos/427/herramientas/ut840073-tenaza-raku-80cm-muy-ligeras,,Anper
Herramientas,Compás / Tenazas,UT840074 Tenaza Raku 100cm. MUY LIGERAS,27.41€,https://anper.net/productos/428/herramientas/ut840074-tenaza-raku-100cm-muy-ligeras,,Anper
Herramientas,Compás / Tenazas,UT840076 TENAZAS ESMALTAR CON MUELLE,14.30€,https://anper.net/productos/611/herramientas/ut840076-tenazas-esmaltar-con-muelle,,Anper
Herramientas,Compás / Tenazas,UT840081 Compás metálico 8,5.50€,https://anper.net/productos/176/herramientas/ut840081-compas-metalico-8,,Anper
Herramientas,Compás / Tenazas,UT840170 TENAZA ESMALTAR INTERIOR,11.50€,https://anper.net/productos/1256/herramientas/ut840170-tenaza-esmaltar-interior,Largo total: 35cm ,Anper
Herramientas,Compás / Tenazas,UT840313 Tenaza esmaltar curva,12.00€,https://anper.net/productos/214/herramientas/ut840313-tenaza-esmaltar-curva,,Anper
Herramientas,Cortador barro,UT840038 Cortador barro hilo metal,1.90€,https://anper.net/productos/159/herramientas/ut840038-cortador-barro-hilo-metal,,Anper
Herramientas,Cortador barro,UT840038 Cortador barro hilo metal ondulado,1.90€,https://anper.net/productos/1198/herramientas/ut840038-cortador-barro-hilo-metal-ondulado,,Anper
Herramientas,Cortador barro,UT840096 Hilo recambio cortador arpa,2.70€,https://anper.net/productos/203/herramientas/ut840096-hilo-recambio-cortador-arpa,,Anper
Herramientas,Cortador barro,UT840161 Cuter bisturí metálico,4.86€,https://anper.net/productos/878/herramientas/ut840161-cuter-bisturi-metalico,incluye 2 recambios,Anper
Herramientas,Cortador barro,UT840167 Cortador madera barro 30-45-60 grados,5.47€,https://anper.net/productos/1115/herramientas/ut840167-cortador-madera-barro-30-45-60-grados,,Anper
Herramientas,Cortador barro,UT840332 Arpa cortador barro 30cm,16.21€,https://anper.net/productos/202/herramientas/ut840332-arpa-cortador-barro-30cm,,Anper
Herramientas,Cortador barro,UT841038 Cortador Alambre con asa manual,2.90€,https://anper.net/productos/1249/herramientas/ut841038-cortador-alambre-con-asa-manual,,Anper
Herramientas,Cortador barro,UT845103 Cortador plancha de barro,4.50€,https://anper.net/productos/845/herramientas/ut845103-cortador-plancha-de-barro,,Anper
Herramientas,Kits herramientas,Kit 4 Media lunas madera,11.25€,https://anper.net/productos/155/herramientas/kit-4-media-lunas-madera,,Anper
Herramientas,Kits herramientas,UT840100 Kit 16 palillos de modelar 18cm,33.00€,https://anper.net/productos/215/herramientas/ut840100-kit-16-palillos-de-modelar-18cm,,Anper
Herramientas,Kits herramientas,UT841001 Kit 11 herramientas especiales,21.05€,https://anper.net/productos/92/herramientas/ut841001-kit-11-herramientas-especiales,"Conjunto de 11 herramientas para trabajo de detalle.
Longitud 15-16 cm de largo.",Anper
Herramientas,Kits herramientas,UT841007 Kit 8 vaciadores hilo redondo,18.29€,https://anper.net/productos/178/herramientas/ut841007-kit-8-vaciadores-hilo-redondo,,Anper
Herramientas,Kits herramientas,UT841009 Kit 6 Mini vaciadores 14cm,15.73€,https://anper.net/productos/177/herramientas/ut841009-kit-6-mini-vaciadores-14cm,,Anper
Herramientas,Kits herramientas,UT841011 Kit 6 Mini palillos escultor para modelar 12cm,15.40€,https://anper.net/productos/179/herramientas/ut841011-kit-6-mini-palillos-escultor-para-modelar-12cm,,Anper
Herramientas,Kits herramientas,UT841027 Kit Iniciación 8 herramientas,8.30€,https://anper.net/productos/180/herramientas/ut841027-kit-iniciacion-8-herramientas-,,Anper
Herramientas,Kits herramientas,UT841028 Kit 7 herramientas metal 15cm,29.50€,https://anper.net/productos/181/herramientas/ut841028-kit-7-herramientas-metal-15cm,,Anper
Herramientas,Kits herramientas,UT841029 Kit 7 piezas Escultor,15.80€,https://anper.net/productos/844/herramientas/ut841029-kit-7-piezas-escultor,,Anper
Herramientas,Media Lunas y Herramientas Torno,MQ007051 Retorneador - Dispositivo de centrado,255.00€,https://anper.net/productos/1026/herramientas/mq007051-retorneador-dispositivo-de-centrado,"  El dispositivo de centrado (Retorneador) se adapta a todos los platos de torno con un diámetro de hasta Ø 320 mm
Este dispositivo se suministra con 4 juegos de pinzas diferentes, de modo que Las diferentes formas de torneado o pintura se pueden centrar rápidamente.",Anper
Herramientas,Media Lunas y Herramientas Torno,UT840015 Herramienta torno n15,4.90€,https://anper.net/productos/164/herramientas/ut840015-herramienta-torno-n15,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840016 Herramienta torno n16,4.90€,https://anper.net/productos/165/herramientas/ut840016-herramienta-torno-n16,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840017 Herramienta torno n17,4.90€,https://anper.net/productos/166/herramientas/ut840017-herramienta-torno-n17,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840018 Herramienta torno nº18,4.90€,https://anper.net/productos/167/herramientas/ut840018-herramienta-torno-n-18,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840019 Media Luna rectangular Rígida,2.15€,https://anper.net/productos/168/herramientas/ut840019-media-luna-rectangular-rigida,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840020 Media luna Rígida,2.15€,https://anper.net/productos/169/herramientas/ut840020-media-luna-rigida,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840021 Media luna madera,2.35€,https://anper.net/productos/147/herramientas/ut840021-media-luna-madera-,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840022 Media luna madera,2.35€,https://anper.net/productos/148/herramientas/ut840022-media-luna-madera-,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840023 Media luna madera,2.35€,https://anper.net/productos/149/herramientas/ut840023-media-luna-madera-,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840024 Media luna madera,2.35€,https://anper.net/productos/150/herramientas/ut840024-media-luna-madera-,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840025 Media luna madera,2.35€,https://anper.net/productos/151/herramientas/ut840025-media-luna-madera-,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840027 Media luna madera,2.35€,https://anper.net/productos/154/herramientas/ut840027-media-luna-madera,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840032 Media luna Riñón Flexible,2.06€,https://anper.net/productos/170/herramientas/ut840032-media-luna-rinon-flexible,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840034 Media Luna riñón Rígida,2.06€,https://anper.net/productos/171/herramientas/ut840034-media-luna-rinon-rigida,,Anper
Herramientas,Media Lunas y Herramientas Torno,"UT840047 Media luna rectangular 12-15cm Rígida grueso 0,8",2.66€,https://anper.net/productos/182/herramientas/ut840047-media-luna-rectangular-12-15cm-rigida-grueso-0-8,,Anper
Herramientas,Media Lunas y Herramientas Torno,"UT840048 Media luna curva 12-15cm Rígida grueso 0,8",2.54€,https://anper.net/productos/183/herramientas/ut840048-media-luna-curva-12-15cm-rigida-grueso-0-8,,Anper
Herramientas,Media Lunas y Herramientas Torno,"UT840049 Media luna rectangular sierra 12-15cm Rígida grueso 0,8",2.66€,https://anper.net/productos/184/herramientas/ut840049-media-luna-rectangular-sierra-12-15cm-rigida-grueso-0-8,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840086 Media luna rectangular muy Flexible,2.00€,https://anper.net/productos/208/herramientas/ut840086-media-luna-rectangular-muy-flexible,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840087 Media luna muy Flexible,2.00€,https://anper.net/productos/209/herramientas/ut840087-media-luna-muy-flexible,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840088 Media luna muy Flexible,2.00€,https://anper.net/productos/210/herramientas/ut840088-media-luna-muy-flexible,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840099 Esponja pulir 120x90x30mm,2.70€,https://anper.net/productos/822/herramientas/ut840099-esponja-pulir-120x90x30mm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840116 Herramienta Madera Torno interior 32cm,6.76€,https://anper.net/productos/592/herramientas/ut840116-herramienta-madera-torno-interior-32cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840120 Herramienta torno metal 16cm,5.45€,https://anper.net/productos/596/herramientas/ut840120-herramienta-torno-metal-16cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840121 Herramienta torno metal 16cm,5.45€,https://anper.net/productos/597/herramientas/ut840121-herramienta-torno-metal-16cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840122 Herramienta torno metal 16cm,5.45€,https://anper.net/productos/598/herramientas/ut840122-herramienta-torno-metal-16cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840123 Herramienta torno metal 16cm,5.45€,https://anper.net/productos/599/herramientas/ut840123-herramienta-torno-metal-16cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840124 Herramienta torno metal 16cm,5.45€,https://anper.net/productos/600/herramientas/ut840124-herramienta-torno-metal-16cm,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840125 Media luna goma raspador,4.72€,https://anper.net/productos/601/herramientas/ut840125-media-luna-goma-raspador,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840126 Media luna goma raspador triángulo,4.35€,https://anper.net/productos/602/herramientas/ut840126-media-luna-goma-raspador-triangulo,,Anper
Herramientas,Media Lunas y Herramientas Torno,UT840127 Media luna metálica oval,1.95€,https://anper.net/productos/613/herramientas/ut840127-media-luna-metalica-oval,,Anper
