categoria,subcategoria,tipo,nombre,precio,url,tienda
colores,engobes,engobes-easp-1250oc,Engobe polvo EASP-10 verde hierba,"8,78€",https://www.marphil.com/producto/easp-10-1250oc-verde-hierba-1-kg-polvo/,Marphil
colores,engobes,engobes-easp-1250oc,Engobe polvo EASP-12 azul,"10,25€",https://www.marphil.com/producto/engobe-polvo-easp-12-azul/,Marphil
colores,engobes,engobes-easp-1250oc,Engobe polvo EASP-14 cobalto,"16,06€",https://www.marphil.com/producto/easp-14-1250oc-cobalto-1-kg-polvo/,Marphil
colores,engobes,engobes-easp-1250oc,Engobe polvo EASP-07 marrón,"11,11€",https://www.marphil.com/producto/easp-07-1250oc-marron-1-kg-polvo/,Marphil
colores,engobes,engobes-easp-1250oc,Engobe polvo EASP-16 negro,"16,34€",https://www.marphil.com/producto/engobe-polvo-easp-16-negro/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Kit de engobes Fundamentals® Underglazes 59 ml. 12 u.,"61,32€",https://www.marphil.com/producto/kit-de-engobes-fundamentals-underglazes-118-ml-12-u/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-00 Blanco,"6,03€ – 57,17€",https://www.marphil.com/producto/ensp-00-engobe-blanco/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-02 Amarillo,"7,11€",https://www.marphil.com/producto/ensp-02-engobe-amarillo/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-02 Amarillo *BOTE KG,"18,56€",https://www.marphil.com/producto/engobe-ensp-02-amarillo-bote-kg/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-28 Calabaza,"8,78€",https://www.marphil.com/producto/ensp-28-engobe-calabaza/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-05 Naranja,"9,28€",https://www.marphil.com/producto/ensp-05-engobe-naranja/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-05 Naranja *BOTE KG,"27,13€",https://www.marphil.com/producto/engobe-ensp-05-naranja-bote-kg/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-23 Rosa,"7,14€",https://www.marphil.com/producto/ensp-23-engobe-rosa/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-07 Morado,"10,04€",https://www.marphil.com/producto/ensp-07-engobe-morado/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-24 Rojo Tomate,"11,08€",https://www.marphil.com/producto/ensp-24-engobe-rojo-tomate/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-24 Rojo *BOTE KG,"33,47€",https://www.marphil.com/producto/engobe-ensp-24-rojo-bote-kg/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-06 Verde Victoria,"6,58€",https://www.marphil.com/producto/ensp-06-engobe-verde-victoria/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-08 Verde Cromo,"6,84€",https://www.marphil.com/producto/engobe-ensp-08-verde-cromo/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-08 Verde Cromo *BOTE KG,"18,49€",https://www.marphil.com/producto/engobe-ensp-08-verde-cromo-bote-kg/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-21 Verde Francés,"7,42€",https://www.marphil.com/producto/ensp-21-engobe-verde-frances/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-11 Turquesa,"6,79€",https://www.marphil.com/producto/ensp-11-engobe-turquesa/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-13 Celeste,"7,05€",https://www.marphil.com/producto/ensp-13-engobe-celeste/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-13 Celeste *BOTE KG,"18,15€",https://www.marphil.com/producto/engobe-ensp-13-celeste-bote-kg/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-12 Azulado,"7,93€",https://www.marphil.com/producto/ensp-12-engobe-azulado/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-18 Ultramar,"8,01€",https://www.marphil.com/producto/engobe-ensp-18-ultramar/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-16 Caldera,"6,74€",https://www.marphil.com/producto/ensp-16-engobe-caldera/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-15 Marrón,"6,92€",https://www.marphil.com/producto/ensp-15-engobe-marron/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-22 Gris,"6,93€",https://www.marphil.com/producto/ensp-22-engobe-gris/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-03 Negro,"8,01€",https://www.marphil.com/producto/ensp-03-engobe-blanco/,Marphil
colores,engobes,ensp-980oc-engobes-suspension,Engobe ENSP-03 Negro *BOTE KG,"22,02€",https://www.marphil.com/producto/engobe-ensp-03-negro-bote-kg/,Marphil
colores,engobes,easp-alta-temperatura,Kit de engobes Fundamentals® Underglazes 59 ml. 12 u.,"61,32€",https://www.marphil.com/producto/kit-de-engobes-fundamentals-underglazes-118-ml-12-u/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 01 Blanco,"6,05€",https://www.marphil.com/producto/blanco-easp01/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 01 Blanco *Bote 1 Kg.,"17,18€",https://www.marphil.com/producto/engobe-easp-01-blanco-bote-1-kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 02 Amarillo,"8,34€",https://www.marphil.com/producto/amarillo-easp02/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 02 Amarillo *Bote 1 Kg.,"24,08€",https://www.marphil.com/producto/engobe-easp-02-amarillo-bote-1-kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 05 Salmón,"6,56€",https://www.marphil.com/producto/salmo-easp05/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 03 Yema,"8,45€",https://www.marphil.com/producto/yema-easp03/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP-03 yema *Bote 1Kg.,"26,02€",https://www.marphil.com/producto/engobe-easp-03-yema-bote-1kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 06 Rojo,"9,12€",https://www.marphil.com/producto/rojo-easp06/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 06 Rojo *Bote 1 Kg.,"27,39€",https://www.marphil.com/producto/engobe-easp-06-rojo-bote-1-kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 09 Verde Victoria,"6,92€",https://www.marphil.com/producto/verde-victoria-easp09/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 09 Verde Victoria *Bote 1 Kg.,"18,56€",https://www.marphil.com/producto/engobe-easp-09-verde-victoria-bote-1-kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 12 Azul Claro,"6,97€",https://www.marphil.com/producto/azul-clar-easp12/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 14 Azul Cobalto,"7,72€",https://www.marphil.com/producto/azul-cobalto-easp14/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 14 Azul Cobalto *Bote 1 Kg.,"21,85€",https://www.marphil.com/producto/engobe-easp-14-azul-cobalto-bote-1-kg/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 10 Verde Hierba,"6,28€",https://www.marphil.com/producto/verde-hierba-easp10/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 07 Marrón,"6,81€",https://www.marphil.com/producto/marro-easp7/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 16 Negro,"7,80€",https://www.marphil.com/producto/negro-easp16/,Marphil
colores,engobes,easp-alta-temperatura,Engobe EASP 16 Negro *Bote 1 Kg.,"23,23€",https://www.marphil.com/producto/engobe-easp-16-negro-bote-1-kg/,Marphil
colores,engobes,fundamentals-ug-mayco,Kit de engobes Fundamentals® Underglazes 59 ml. 12 u.,"61,32€",https://www.marphil.com/producto/kit-de-engobes-fundamentals-underglazes-118-ml-12-u/,Marphil
colores,engobes,fundamentals-ug-mayco,Blanco Mayco UG-051 473 ml.,"26,51€",https://www.marphil.com/producto/blanco-mayco-ug-051-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Arena Mayco UG-030 473 ml.,"26,51€",https://www.marphil.com/producto/arena-mayco-ug-030-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Verde Pera Mayco UG-218 473 ml.,"26,51€",https://www.marphil.com/producto/verde-pera-mayco-ug-218-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Amarillo Brillante Mayco UG-046 473 ml.,"26,51€",https://www.marphil.com/producto/amarillo-brillante-mayco-ug-046-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Calabaza Mayco UG-203 473 ml.,"26,51€",https://www.marphil.com/producto/calabaza-mayco-ug-203-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Lila Mayco UG-092 473 ml.,"26,51€",https://www.marphil.com/producto/lila-mayco-ug-092-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Azul Regal Purple Mayco UG-087 473 ml.,"26,51€",https://www.marphil.com/producto/azul-regal-purple-ug-087-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Carmesí Mayco UG-010 473 ml.,"26,51€",https://www.marphil.com/producto/carmesi-mayco-ug-010-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Azul Claro Mayco UG-03 473 ml.,"26,51€",https://www.marphil.com/producto/azul-claro-mayco-ug-03-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Azul Mayco UG-219 473 ml.,"26,51€",https://www.marphil.com/producto/azul-mayco-ug-219-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Azul Oscuro Mayco UG-01 473 ml.,"26,51€",https://www.marphil.com/producto/azul-oscuro-mayco-ug-01-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Verde Azulado Jade Mayco UG-209 473 ml.,"26,51€",https://www.marphil.com/producto/verde-azulado-jade-mayco-ug-209-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Verde Hoja Mayco UG-021 473 ml.,"26,51€",https://www.marphil.com/producto/verde-hoja-mayco-ug-021-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Verde Primavera UG-022 473 ml.,"26,51€",https://www.marphil.com/producto/verde-primavera-ug-022-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Naranja Mayco UG-204 473 ml.,"26,51€",https://www.marphil.com/producto/naranja-mayco-ug-204-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Rojo Coral Mayco UG-217 473 ml.,"26,51€",https://www.marphil.com/producto/rojo-coral-mayco-ug-217-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Rosa Mayco UG-215 473 ml.,"26,51€",https://www.marphil.com/producto/rosa-mayco-ug-215-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Rojo Dragon Red Mayco UG-208 473 ml.,"26,51€",https://www.marphil.com/producto/rojo-dragon-red-mayco-ug-208-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Marrón Mayco UG-031 473 ml.,"26,51€",https://www.marphil.com/producto/marron-mayco-ug-031-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Gris Mayco UG-236 473 ml.,"26,51€",https://www.marphil.com/producto/gris-mayco-ug-236-473-ml/,Marphil
colores,engobes,fundamentals-ug-mayco,Negro Mayco UG-050 473 ml.,"26,51€",https://www.marphil.com/producto/negro-mayco-ug-050-473-ml/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,F-31 fundente 1 Kg,"12,83€",https://www.marphil.com/producto/f-31-fundente-1-kg/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Marfil CS-217,"10,97€",https://www.marphil.com/producto/esmalte-cuerda-seca-marfil-cs-217/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Albero CS-218,"11,52€",https://www.marphil.com/producto/esmalte-cuerda-seca-albero-cs-218/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Amarillo CS-207,"12,26€",https://www.marphil.com/producto/esmalte-cuerda-seca-amarillo-cs-207/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Azul CS-200,"14,00€",https://www.marphil.com/producto/esmalte-cuerda-seca-azul-cs-200/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Azul CS-214,"11,98€",https://www.marphil.com/producto/esmalte-cuerda-seca-azul-cs-214/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Cobalto CS-206,"13,29€",https://www.marphil.com/producto/esmalte-cuerda-seca-cobalto-cs-206/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Marrón CS-213,"11,30€",https://www.marphil.com/producto/esmalte-cuerda-seca-marron-cs-213/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Naranja CS-220,"20,74€",https://www.marphil.com/producto/esmalte-cuerda-seca-naranja-cs-220/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Rojo CS-210,"24,48€",https://www.marphil.com/producto/esmalte-cuerda-seca-rojo-cs-210/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Verde CS-208,"10,78€",https://www.marphil.com/producto/esmalte-cuerda-seca-verde-cs-208/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte Cuerda Seca Verde CS-216,"12,39€",https://www.marphil.com/producto/esmalte-cuerda-seca-verde-cs-216/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,F-4312 Cuerda Seca 200 grs.,"5,14€",https://www.marphil.com/producto/f-4312-cuerda-seca-200-grs/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,PR-02/M1 Transparente Brillo 1200ºC,"6,95€ – 24,16€",https://www.marphil.com/producto/pr-02-m1-transp-brillo-1200oc-1kg/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,PR-112 Blanco opaco brillante 1200ºC,"9,24€ – 32,15€",https://www.marphil.com/producto/pr-112-blanco-opaco-brillante-1200oc/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,750 Santa Lucía,"24,12€",https://www.marphil.com/producto/750-santa-lucia-1020oc/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 277 Azul Picas,"23,01€",https://www.marphil.com/producto/277-azul-picas-1020o-1080oc/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 292 Craquele Turkis,"25,85€",https://www.marphil.com/producto/292-craquele-turkis-1kg/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5855 Lustrado Azul,"18,84€",https://www.marphil.com/producto/5855-lustrado-azul/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte PR-500 Transparente Brillo *sin Pb,"8,08€ – 118,80€",https://www.marphil.com/producto/esmalte-pr-500-transparente-brillo-sin-pb/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte NS-20-M Transparente Brillo,"5,87€ – 84,35€",https://www.marphil.com/producto/ns-20-m-transp-brillo-kg/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5005 Transparente Brillo,"28,75€ – 124,79€",https://www.marphil.com/producto/esmalte-5005-transparente-brillo/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte C-551 Transparente Brillo,"29,25€ – 127,28€",https://www.marphil.com/producto/esmalte-c-551-transparente-brillo/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte CQ-3 Transparente Craquelado,"8,35€ – 98,32€",https://www.marphil.com/producto/cq-3-transparente-craquelado/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5888 Transparente Mate *sin Pb,"8,30€ – 32,04€",https://www.marphil.com/producto/esmalte-5888-transparente-mate-sin-pb/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte PR-115 Blanco Brillo *sin Pb,"7,79€ – 120,79€",https://www.marphil.com/producto/esmalte-pr-115-blanco-brillo-sin-pb/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5894 Blanco Antiguo *sin Pb,"8,71€ – 33,84€",https://www.marphil.com/producto/5894-blanco-antoguo-spb/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5880 Blanco Mate *sin Pb,"9,23€ – 36,25€",https://www.marphil.com/producto/5880-blanco-mate-sin-pb/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte 5913 Blanco Mate Craquelado *sin Pb,"13,39€",https://www.marphil.com/producto/5913-blanco-mate-craquelado-sin-plomo-kg/,Marphil
colores,esmaltes-ceramicos,baja-temperatura-esmaltes,Esmalte EOSP-05 Amarillo,"11,57€",https://www.marphil.com/producto/eosp-05-opaco-amarillo-1-kg-polvo/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 646 Orion 1Kg,"19,21€",https://www.marphil.com/producto/646-orion/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 18051 Potpourri 1kg,"21,78€",https://www.marphil.com/producto/18051-potpourri/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 625 Sandstone 1Kg,"17,01€",https://www.marphil.com/producto/625-sandstone/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 626 Seladongrun 1 Kg,"16,42€",https://www.marphil.com/producto/626-seladongrun-1-k/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 641 Creme 1Kg,"20,85€",https://www.marphil.com/producto/641-creme/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 6527 Blaue Wolke 1Kg,"23,44€",https://www.marphil.com/producto/6606a-blaue-wolke/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 656 Margarite 1Kg,"19,42€",https://www.marphil.com/producto/656-margerite/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 6608A Borblau Neu 1Kg,"20,53€",https://www.marphil.com/producto/6608a-borblau-neu/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 6613 Galaxie 1Kg,"29,37€",https://www.marphil.com/producto/6613-05-galaxie-1kg/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 666A Mars 1Kg,"17,01€",https://www.marphil.com/producto/666a-mars/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 6632 Solar Hellrot 1Kg,"33,23€",https://www.marphil.com/producto/6632-solar-hellrot/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte 672 Inspiration 1Kg,"17,73€",https://www.marphil.com/producto/672-inspiration/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Transparente Brillo sin Zinc O-301,"5,92€ – 74,87€",https://www.marphil.com/producto/transparente-brillo-sin-zinc-o-301/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Transparente Brillo O-6025,"6,20€ – 84,86€",https://www.marphil.com/producto/transp-brillo-o-6025/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Transparente Mate O-6048,"7,33€ – 105,32€",https://www.marphil.com/producto/esmalte-transparente-mate-o-6048-kg/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Transparente Craquelado O-6064,"6,46€ – 89,84€",https://www.marphil.com/producto/transp-craquelado-o-6064/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Blanco Brillo O-10151,"12,41€ – 221,61€",https://www.marphil.com/producto/esmalte-blanco-brillo-o-10151/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Blanco Mate O-6053,"9,15€ – 156,22€",https://www.marphil.com/producto/blanco-mate-o-6053/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Blanco Craquelado O-6054,"16,60€ – 105,63€",https://www.marphil.com/producto/blanco-craquelado-o-6054/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Crema O-6005,"8,74€",https://www.marphil.com/producto/crema-o-6005/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Anaranjado O-6002,"10,12€",https://www.marphil.com/producto/naranja-o-6002/,Marphil
colores,esmaltes-ceramicos,alta-esmaltes-polvo,Esmalte Mostaza O-10587,"20,86€",https://www.marphil.com/producto/esmalte-o-10587-mostaza-1250oc-kg/,Marphil
